X,y
57,57
726,726
016,16
6,6
07,7
0,0
38,38
84,84
3507,3507
9,9
470,470
3566,3566
319,319
3,3
889,889
6702,6702
2,2
761,761
18,18
934,934
976,976
987,987
21,21
237,237
193,193
979,979
13,13
1246,1246
5945,5945
9,9
63,63
502,502
74,74
227,227
91,91
3083,3083
465,465
0,0
975,975
6062,6062
8,8
28,28
935,935
7496,7496
8144,8144
6084,6084
0567,567
410,410
3735,3735
54,54
3,3
91,91
0988,988
2518,2518
60,60
734,734
9,9
0,0
2,2
543,543
67,67
5,5
8648,8648
160,160
0169,169
7,7
3,3
569,569
463,463
90,90
43,43
4,4
0,0
83,83
4617,4617
223,223
52,52
882,882
7,7
5,5
4,4
2,2
0292,292
830,830
9471,9471
198,198
1,1
96,96
5,5
48,48
8,8
9,9
694,694
9,9
96,96
3,3
0894,894
5866,5866
8,8
941,941
5,5
2,2
270,270
049,49
69,69
2215,2215
8,8
10,10
8415,8415
6,6
02,2
89,89
5473,5473
1726,1726
461,461
453,453
9,9
11,11
710,710
01,1
9,9
5180,5180
60,60
3841,3841
49,49
6001,6001
79,79
9565,9565
573,573
004,4
7405,7405
414,414
782,782
9856,9856
8582,8582
649,649
738,738
080,80
1821,1821
19,19
24,24
2,2
7942,7942
27,27
6,6
97,97
22,22
031,31
96,96
3,3
8,8
6,6
7287,7287
44,44
8,8
473,473
7,7
4547,4547
6,6
4,4
53,53
7,7
95,95
44,44
5,5
61,61
76,76
7,7
260,260
1267,1267
6545,6545
8830,8830
0,0
5627,5627
41,41
76,76
14,14
1787,1787
1,1
267,267
5,5
15,15
6,6
5234,5234
85,85
94,94
1532,1532
032,32
40,40
73,73
10,10
7,7
0221,221
13,13
463,463
6282,6282
0007,7
4075,4075
88,88
1,1
7,7
85,85
49,49
9256,9256
27,27
16,16
2150,2150
5785,5785
59,59
20,20
15,15
571,571
5000,5000
06,6
3795,3795
745,745
0049,49
289,289
524,524
47,47
4,4
3,3
6,6
79,79
0,0
6571,6571
01,1
14,14
26,26
31,31
78,78
504,504
96,96
668,668
4326,4326
3732,3732
3,3
20,20
4117,4117
6485,6485
32,32
8,8
225,225
211,211
3,3
2,2
0807,807
75,75
89,89
7,7
2,2
8169,8169
464,464
563,563
456,456
059,59
792,792
931,931
3,3
3285,3285
08,8
8,8
0631,631
4,4
066,66
089,89
01,1
8,8
1,1
490,490
7,7
9,9
01,1
644,644
4564,4564
9171,9171
794,794
757,757
5928,5928
7,7
3,3
89,89
2,2
4,4
3600,3600
80,80
8604,8604
49,49
44,44
5,5
774,774
993,993
28,28
1830,1830
7774,7774
3198,3198
733,733
087,87
900,900
42,42
6,6
98,98
46,46
1505,1505
8608,8608
45,45
115,115
5661,5661
865,865
1690,1690
5,5
409,409
9666,9666
6795,6795
487,487
5,5
242,242
9,9
1416,1416
04,4
8591,8591
1,1
7593,7593
9556,9556
401,401
1,1
1,1
708,708
2716,2716
1413,1413
05,5
1300,1300
225,225
7,7
767,767
66,66
414,414
5233,5233
5955,5955
5213,5213
9,9
5751,5751
9,9
31,31
9820,9820
2665,2665
4284,4284
6316,6316
6,6
1235,1235
35,35
1832,1832
117,117
277,277
83,83
584,584
5,5
8124,8124
3612,3612
25,25
79,79
92,92
477,477
0,0
7673,7673
8394,8394
1221,1221
47,47
819,819
823,823
51,51
8,8
0821,821
84,84
08,8
597,597
62,62
0086,86
39,39
01,1
429,429
7,7
2,2
355,355
786,786
1,1
74,74
4879,4879
81,81
3447,3447
662,662
6486,6486
717,717
9,9
870,870
6,6
4917,4917
733,733
8,8
8117,8117
4,4
0985,985
0455,455
545,545
09,9
393,393
4449,4449
6307,6307
6035,6035
3,3
45,45
1164,1164
32,32
894,894
2,2
245,245
8978,8978
8833,8833
72,72
3,3
5369,5369
9391,9391
762,762
04,4
853,853
0,0
7333,7333
35,35
9,9
820,820
6749,6749
48,48
7,7
1,1
5001,5001
7,7
60,60
9754,9754
5,5
158,158
7941,7941
245,245
764,764
5,5
0891,891
5,5
558,558
708,708
7848,7848
9460,9460
1114,1114
68,68
335,335
0,0
7651,7651
29,29
27,27
0399,399
821,821
97,97
9762,9762
274,274
8516,8516
49,49
5945,5945
09,9
98,98
1,1
1,1
27,27
8432,8432
7,7
247,247
902,902
3377,3377
6604,6604
497,497
6,6
71,71
51,51
929,929
4166,4166
2,2
3534,3534
1905,1905
5481,5481
5605,5605
9459,9459
49,49
94,94
5,5
10,10
58,58
268,268
7138,7138
5,5
509,509
0801,801
745,745
1718,1718
1745,1745
73,73
937,937
7,7
8,8
3,3
3,3
7,7
768,768
823,823
838,838
2,2
4,4
70,70
5287,5287
807,807
57,57
1002,1002
69,69
112,112
47,47
4,4
03,3
4776,4776
9,9
0476,476
0541,541
262,262
09,9
86,86
0290,290
12,12
21,21
4,4
9,9
9,9
7504,7504
3041,3041
3,3
6502,6502
1,1
7,7
0,0
4728,4728
346,346
727,727
4,4
962,962
666,666
8191,8191
77,77
8,8
393,393
247,247
963,963
398,398
84,84
34,34
13,13
093,93
1155,1155
407,407
64,64
78,78
910,910
2285,2285
274,274
38,38
9,9
0924,924
315,315
382,382
7719,7719
577,577
4,4
485,485
63,63
48,48
2302,2302
591,591
1,1
96,96
0,0
066,66
7786,7786
117,117
7,7
39,39
8,8
23,23
6,6
5,5
643,643
26,26
1168,1168
07,7
0,0
1,1
6114,6114
32,32
28,28
0,0
295,295
80,80
7003,7003
902,902
99,99
38,38
531,531
4,4
576,576
841,841
9855,9855
8883,8883
558,558
1620,1620
43,43
218,218
2,2
3,3
2535,2535
77,77
8,8
6844,6844
0,0
8,8
13,13
4984,4984
93,93
92,92
3077,3077
80,80
4738,4738
7664,7664
7569,7569
4,4
666,666
8873,8873
45,45
0,0
28,28
9368,9368
2123,2123
869,869
604,604
605,605
1,1
6,6
7111,7111
59,59
8549,8549
5495,5495
8957,8957
0470,470
65,65
44,44
2,2
6,6
9974,9974
73,73
2251,2251
3223,3223
4,4
425,425
672,672
4522,4522
5,5
4,4
6681,6681
0,0
2,2
2903,2903
5539,5539
0,0
4,4
7,7
55,55
7662,7662
7738,7738
5,5
52,52
001,1
71,71
7,7
0,0
910,910
3,3
580,580
4929,4929
76,76
0,0
0412,412
7746,7746
5,5
920,920
2,2
8,8
44,44
6749,6749
4,4
5013,5013
0,0
978,978
6774,6774
46,46
41,41
37,37
49,49
7900,7900
7,7
24,24
6,6
8,8
6332,6332
70,70
2,2
8842,8842
46,46
725,725
745,745
3,3
932,932
2008,2008
3261,3261
52,52
2,2
6161,6161
298,298
0,0
62,62
4538,4538
4552,4552
77,77
8,8
964,964
3,3
25,25
9054,9054
3,3
969,969
018,18
21,21
370,370
90,90
742,742
8221,8221
768,768
8514,8514
24,24
262,262
4801,4801
7845,7845
9,9
0,0
0694,694
4398,4398
29,29
2,2
9,9
3876,3876
3,3
11,11
9316,9316
1,1
3937,3937
4250,4250
0928,928
438,438
097,97
5,5
99,99
67,67
8,8
019,19
132,132
98,98
2090,2090
64,64
7,7
5,5
4,4
1675,1675
8180,8180
11,11
83,83
8,8
6,6
9722,9722
9646,9646
03,3
938,938
5,5
6,6
8,8
035,35
527,527
31,31
3,3
61,61
085,85
4,4
14,14
2,2
5,5
127,127
0329,329
4,4
9,9
5999,5999
4,4
310,310
36,36
5,5
855,855
08,8
1809,1809
85,85
3711,3711
21,21
9,9
5524,5524
5750,5750
4894,4894
6913,6913
0,0
482,482
83,83
40,40
1,1
98,98
9,9
628,628
0896,896
7,7
1,1
81,81
7,7
6151,6151
782,782
4,4
69,69
506,506
37,37
2,2
0197,197
34,34
8407,8407
4,4
03,3
14,14
57,57
893,893
03,3
30,30
77,77
2542,2542
4,4
1,1
637,637
7676,7676
490,490
64,64
8289,8289
523,523
2878,2878
54,54
1,1
1,1
798,798
78,78
021,21
0,0
7987,7987
0,0
04,4
7699,7699
0437,437
056,56
27,27
0,0
6007,6007
5,5
98,98
977,977
0,0
1,1
68,68
4502,4502
3713,3713
26,26
231,231
3211,3211
615,615
37,37
56,56
5288,5288
89,89
1,1
0268,268
0342,342
418,418
2,2
5,5
52,52
5,5
9826,9826
1993,1993
02,2
22,22
321,321
802,802
8904,8904
5914,5914
658,658
9635,9635
5161,5161
8238,8238
37,37
12,12
2,2
768,768
790,790
117,117
7399,7399
9,9
0120,120
2,2
967,967
619,619
11,11
06,6
3132,3132
82,82
55,55
971,971
575,575
6598,6598
333,333
387,387
21,21
6982,6982
93,93
4,4
2022,2022
4235,4235
968,968
5,5
616,616
8,8
17,17
532,532
3805,3805
5,5
808,808
925,925
01,1
9420,9420
586,586
67,67
31,31
667,667
3,3
54,54
2965,2965
2781,2781
080,80
328,328
7,7
51,51
4,4
36,36
2622,2622
6770,6770
722,722
91,91
10,10
79,79
4,4
888,888
2207,2207
8,8
5301,5301
4538,4538
0,0
60,60
945,945
17,17
027,27
9,9
352,352
5565,5565
0,0
852,852
858,858
623,623
0820,820
6972,6972
7197,7197
7,7
232,232
6775,6775
06,6
471,471
25,25
1,1
6,6
0,0
1343,1343
64,64
2,2
6251,6251
9,9
0,0
21,21
820,820
8838,8838
6604,6604
2628,2628
9930,9930
053,53
566,566
3665,3665
8,8
125,125
5773,5773
931,931
3997,3997
45,45
850,850
881,881
929,929
46,46
4,4
05,5
3137,3137
255,255
176,176
7,7
2,2
5396,5396
5,5
073,73
8,8
191,191
91,91
454,454
77,77
704,704
2,2
7,7
948,948
283,283
0,0
120,120
6392,6392
41,41
0218,218
10,10
94,94
86,86
4,4
8,8
302,302
8,8
15,15
0,0
163,163
2,2
3768,3768
5443,5443
6083,6083
7,7
08,8
152,152
441,441
4,4
4257,4257
0036,36
899,899
8,8
7,7
5,5
810,810
4769,4769
08,8
4719,4719
445,445
8,8
1611,1611
6443,6443
92,92
6024,6024
3210,3210
60,60
0,0
47,47
33,33
73,73
0918,918
566,566
8344,8344
030,30
0,0
4,4
751,751
6,6
63,63
91,91
493,493
5035,5035
04,4
0973,973
2,2
55,55
08,8
9,9
95,95
149,149
214,214
1,1
6274,6274
0,0
9014,9014
9,9
25,25
4191,4191
555,555
5,5
0,0
88,88
25,25
42,42
140,140
718,718
7,7
22,22
281,281
215,215
01,1
7086,7086
3291,3291
30,30
100,100
7892,7892
0,0
6807,6807
871,871
41,41
67,67
9,9
0729,729
792,792
1137,1137
0,0
329,329
64,64
129,129
4946,4946
4,4
85,85
3970,3970
03,3
3671,3671
0590,590
8,8
3,3
639,639
05,5
5,5
98,98
00,0
78,78
981,981
12,12
85,85
1,1
67,67
8,8
4,4
923,923
2,2
3123,3123
34,34
444,444
64,64
7,7
20,20
127,127
339,339
9714,9714
9557,9557
6821,6821
8,8
8682,8682
87,87
378,378
9255,9255
8,8
89,89
1631,1631
4292,4292
78,78
862,862
79,79
0,0
203,203
635,635
13,13
42,42
27,27
5478,5478
3656,3656
8522,8522
7035,7035
39,39
5616,5616
0874,874
6,6
658,658
8641,8641
298,298
80,80
961,961
5,5
29,29
50,50
45,45
773,773
09,9
63,63
9454,9454
430,430
6165,6165
3550,3550
08,8
675,675
252,252
6,6
054,54
97,97
2766,2766
395,395
07,7
301,301
147,147
7084,7084
5,5
01,1
9,9
1598,1598
09,9
4211,4211
115,115
500,500
6,6
0417,417
2632,2632
474,474
0628,628
65,65
6,6
87,87
2137,2137
45,45
782,782
8,8
5671,5671
473,473
31,31
1,1
197,197
3,3
0342,342
674,674
11,11
3,3
0,0
588,588
4011,4011
52,52
8,8
846,846
8,8
8424,8424
3,3
7924,7924
87,87
77,77
0,0
893,893
267,267
73,73
755,755
2554,2554
7,7
8,8
12,12
6302,6302
2,2
721,721
209,209
5088,5088
5591,5591
4,4
7756,7756
3016,3016
1433,1433
63,63
9,9
0,0
6,6
2929,2929
5129,5129
49,49
5978,5978
750,750
746,746
7,7
6035,6035
868,868
98,98
02,2
7,7
09,9
2,2
2157,2157
82,82
5544,5544
9,9
3755,3755
8845,8845
97,97
8518,8518
4,4
6,6
197,197
15,15
1,1
67,67
6,6
7,7
73,73
76,76
509,509
5,5
620,620
6,6
051,51
5,5
6494,6494
58,58
917,917
7,7
19,19
59,59
501,501
00,0
3,3
075,75
46,46
2411,2411
81,81
2,2
23,23
9,9
0076,76
830,830
247,247
7570,7570
091,91
99,99
7,7
0,0
958,958
03,3
9302,9302
190,190
27,27
335,335
6874,6874
8,8
247,247
1,1
093,93
23,23
5,5
22,22
0836,836
0,0
8118,8118
3,3
199,199
7,7
241,241
7292,7292
3,3
2153,2153
7208,7208
503,503
46,46
5,5
9590,9590
8375,8375
1,1
20,20
2144,2144
49,49
8,8
4,4
93,93
541,541
7228,7228
2125,2125
6716,6716
974,974
88,88
06,6
7,7
65,65
028,28
69,69
712,712
757,757
2127,2127
272,272
254,254
4266,4266
06,6
6,6
84,84
7,7
1807,1807
7930,7930
729,729
868,868
9831,9831
480,480
1510,1510
960,960
847,847
6951,6951
7,7
34,34
2,2
04,4
2742,2742
4,4
5,5
2,2
3,3
03,3
59,59
780,780
06,6
7,7
989,989
0368,368
56,56
0554,554
214,214
40,40
9004,9004
5,5
8,8
0,0
4,4
8619,8619
5,5
2230,2230
8,8
797,797
5279,5279
165,165
591,591
711,711
5821,5821
73,73
678,678
3,3
0,0
5206,5206
124,124
6076,6076
7799,7799
2940,2940
98,98
8,8
5539,5539
5,5
0,0
8,8
58,58
59,59
8,8
9,9
444,444
6,6
6,6
0,0
389,389
109,109
91,91
2,2
3,3
61,61
3,3
7692,7692
74,74
0,0
77,77
097,97
7,7
172,172
39,39
9,9
1042,1042
26,26
50,50
9273,9273
4,4
3933,3933
31,31
0,0
2,2
9828,9828
4,4
70,70
3091,3091
15,15
009,9
7,7
8533,8533
10,10
241,241
03,3
262,262
9596,9596
16,16
4137,4137
17,17
78,78
1,1
77,77
111,111
106,106
3224,3224
0,0
33,33
398,398
55,55
604,604
0470,470
822,822
7758,7758
73,73
6,6
1102,1102
969,969
16,16
0103,103
630,630
526,526
56,56
82,82
32,32
93,93
220,220
3,3
61,61
9,9
5666,5666
912,912
64,64
9562,9562
4,4
42,42
35,35
73,73
7,7
1111,1111
3030,3030
1,1
6,6
4274,4274
46,46
585,585
5730,5730
6,6
4023,4023
5153,5153
99,99
3116,3116
99,99
66,66
2,2
23,23
525,525
33,33
4,4
6,6
102,102
806,806
5,5
120,120
2625,2625
984,984
997,997
055,55
7838,7838
47,47
33,33
32,32
137,137
656,656
756,756
66,66
2540,2540
324,324
18,18
077,77
63,63
602,602
169,169
5,5
31,31
4748,4748
041,41
55,55
26,26
140,140
003,3
6905,6905
6,6
641,641
404,404
0,0
14,14
0,0
79,79
637,637
6429,6429
6576,6576
53,53
5840,5840
01,1
9,9
5589,5589
1840,1840
3,3
581,581
784,784
5088,5088
8488,8488
7185,7185
43,43
743,743
4,4
352,352
8331,8331
333,333
385,385
5,5
03,3
47,47
3551,3551
71,71
288,288
997,997
8342,8342
6534,6534
110,110
215,215
8305,8305
96,96
07,7
00,0
7,7
4345,4345
1054,1054
5518,5518
1,1
2,2
2629,2629
7888,7888
1165,1165
91,91
9,9
81,81
0,0
05,5
79,79
2424,2424
2265,2265
1515,1515
0757,757
776,776
057,57
4,4
161,161
77,77
8403,8403
9,9
6664,6664
6,6
3123,3123
8,8
739,739
46,46
01,1
1,1
32,32
59,59
5,5
78,78
0,0
0,0
92,92
59,59
9316,9316
88,88
4429,4429
8880,8880
79,79
007,7
6,6
03,3
3,3
1,1
44,44
0922,922
649,649
1,1
3920,3920
4663,4663
865,865
9442,9442
2002,2002
8,8
6,6
9,9
4,4
176,176
56,56
211,211
4,4
65,65
1,1
49,49
761,761
22,22
6,6
12,12
3,3
354,354
03,3
1,1
510,510
7057,7057
4,4
4,4
91,91
4,4
7,7
6949,6949
8705,8705
710,710
6,6
9,9
11,11
6944,6944
0200,200
226,226
4,4
743,743
9,9
6,6
1159,1159
395,395
8893,8893
4,4
271,271
23,23
54,54
532,532
03,3
8,8
0,0
2439,2439
2183,2183
388,388
63,63
1033,1033
04,4
729,729
13,13
383,383
2,2
7948,7948
384,384
4710,4710
7846,7846
273,273
6436,6436
79,79
1083,1083
2,2
43,43
13,13
998,998
165,165
98,98
6031,6031
9213,9213
98,98
6,6
9346,9346
908,908
2,2
123,123
8681,8681
00,0
9508,9508
21,21
6736,6736
893,893
4833,4833
601,601
82,82
02,2
5,5
82,82
158,158
93,93
04,4
0497,497
3,3
897,897
6106,6106
46,46
22,22
6,6
4728,4728
5758,5758
31,31
23,23
9297,9297
634,634
39,39
741,741
9,9
22,22
72,72
743,743
212,212
04,4
6,6
1128,1128
3927,3927
0,0
886,886
891,891
8340,8340
69,69
9,9
3581,3581
7,7
0,0
48,48
76,76
1,1
780,780
7498,7498
4,4
988,988
5250,5250
70,70
0795,795
660,660
2,2
0493,493
763,763
07,7
88,88
9668,9668
717,717
157,157
7,7
4,4
12,12
4348,4348
4920,4920
37,37
7,7
09,9
888,888
5,5
2390,2390
7,7
13,13
326,326
20,20
4075,4075
7,7
4,4
0,0
3,3
75,75
45,45
6,6
65,65
912,912
3,3
4,4
8,8
498,498
547,547
67,67
25,25
56,56
05,5
405,405
08,8
0,0
036,36
9,9
698,698
05,5
817,817
6108,6108
3,3
6507,6507
464,464
2,2
2,2
5,5
12,12
5,5
63,63
8,8
4,4
0,0
2,2
249,249
197,197
411,411
7103,7103
205,205
91,91
5,5
8972,8972
394,394
7,7
99,99
8,8
6096,6096
572,572
84,84
1611,1611
7517,7517
52,52
510,510
921,921
156,156
5246,5246
411,411
43,43
3,3
602,602
8,8
9666,9666
62,62
95,95
528,528
2,2
0616,616
160,160
6025,6025
104,104
43,43
30,30
331,331
619,619
11,11
32,32
558,558
5079,5079
79,79
75,75
2280,2280
23,23
4,4
45,45
1,1
44,44
78,78
52,52
4,4
6274,6274
547,547
697,697
7703,7703
892,892
390,390
477,477
705,705
795,795
215,215
62,62
32,32
3904,3904
93,93
93,93
751,751
7,7
38,38
5,5
7889,7889
5,5
0740,740
103,103
675,675
2,2
46,46
9557,9557
5774,5774
4446,4446
927,927
0425,425
8413,8413
1,1
82,82
1,1
6695,6695
4659,4659
1,1
552,552
537,537
5,5
0631,631
61,61
29,29
30,30
318,318
1373,1373
1191,1191
9999,9999
996,996
1,1
1,1
38,38
0,0
19,19
082,82
73,73
860,860
651,651
6598,6598
15,15
96,96
6,6
7,7
3,3
6,6
2963,2963
2,2
94,94
10,10
6,6
7,7
0819,819
5964,5964
5,5
0201,201
0,0
722,722
722,722
38,38
3,3
356,356
3707,3707
9,9
47,47
9,9
6,6
19,19
7,7
69,69
4,4
3338,3338
8,8
5,5
711,711
09,9
6,6
0,0
50,50
7442,7442
515,515
8,8
09,9
55,55
59,59
2,2
6548,6548
0787,787
429,429
4330,4330
7,7
2202,2202
4,4
9933,9933
9,9
61,61
02,2
92,92
5897,5897
5024,5024
0,0
2,2
6523,6523
49,49
6,6
400,400
7656,7656
7,7
0,0
28,28
7898,7898
5,5
228,228
5959,5959
729,729
4375,4375
832,832
86,86
33,33
6,6
3,3
3488,3488
045,45
03,3
9938,9938
4185,4185
5,5
1,1
5628,5628
168,168
368,368
89,89
7,7
3,3
88,88
135,135
949,949
4,4
867,867
2985,2985
9105,9105
0,0
20,20
82,82
391,391
0077,77
2,2
222,222
0036,36
9,9
65,65
181,181
63,63
8988,8988
9509,9509
646,646
9985,9985
69,69
776,776
3,3
656,656
8371,8371
535,535
2,2
4286,4286
441,441
9202,9202
1,1
0041,41
0,0
807,807
8,8
40,40
0407,407
4,4
4497,4497
68,68
26,26
3108,3108
5,5
1512,1512
589,589
6896,6896
0,0
745,745
51,51
2,2
065,65
40,40
5,5
50,50
8,8
4763,4763
3,3
0,0
8,8
77,77
4175,4175
382,382
9104,9104
0828,828
5,5
69,69
3,3
2,2
45,45
278,278
5,5
4,4
881,881
47,47
126,126
4214,4214
65,65
8,8
7,7
548,548
5,5
333,333
1,1
13,13
13,13
705,705
1133,1133
1,1
9526,9526
878,878
44,44
309,309
3012,3012
491,491
25,25
522,522
8,8
2807,2807
3791,3791
145,145
7,7
1,1
904,904
1,1
214,214
108,108
1186,1186
09,9
123,123
003,3
0,0
7164,7164
08,8
9,9
43,43
88,88
4,4
28,28
3,3
637,637
84,84
72,72
6285,6285
4,4
48,48
432,432
2708,2708
6,6
22,22
9038,9038
47,47
693,693
44,44
1674,1674
763,763
478,478
79,79
113,113
067,67
446,446
069,69
25,25
220,220
716,716
07,7
671,671
36,36
53,53
2615,2615
3,3
936,936
192,192
364,364
15,15
2773,2773
1,1
545,545
89,89
9,9
6,6
8029,8029
03,3
8578,8578
36,36
0711,711
96,96
1,1
353,353
4,4
310,310
599,599
999,999
1158,1158
967,967
315,315
27,27
99,99
198,198
36,36
6737,6737
3331,3331
0015,15
1789,1789
01,1
8769,8769
8,8
96,96
91,91
83,83
953,953
7408,7408
495,495
8322,8322
558,558
5,5
7012,7012
4,4
0779,779
0573,573
389,389
03,3
3,3
1510,1510
9722,9722
1,1
6,6
5,5
70,70
6324,6324
738,738
711,711
723,723
6406,6406
0273,273
951,951
15,15
0180,180
364,364
7740,7740
5011,5011
0647,647
7165,7165
85,85
4,4
8985,8985
59,59
713,713
918,918
469,469
74,74
01,1
4,4
076,76
804,804
9,9
54,54
94,94
9,9
603,603
07,7
4229,4229
5,5
4,4
062,62
58,58
6,6
1,1
458,458
5,5
1,1
3574,3574
44,44
562,562
169,169
2,2
1143,1143
4,4
781,781
346,346
1,1
8467,8467
95,95
9168,9168
9521,9521
3,3
2,2
06,6
4957,4957
2,2
45,45
4,4
887,887
369,369
5604,5604
673,673
20,20
30,30
0284,284
251,251
795,795
47,47
4,4
1286,1286
3558,3558
7,7
8,8
7038,7038
187,187
0947,947
124,124
0065,65
2,2
17,17
5,5
2,2
86,86
13,13
9143,9143
6,6
631,631
8664,8664
293,293
0434,434
444,444
5,5
797,797
50,50
36,36
3531,3531
7,7
978,978
23,23
668,668
2640,2640
6737,6737
4908,4908
499,499
6418,6418
6,6
25,25
3,3
42,42
6054,6054
320,320
95,95
821,821
4191,4191
0,0
5,5
235,235
181,181
7,7
720,720
340,340
220,220
6,6
81,81
9,9
05,5
3,3
2029,2029
1425,1425
626,626
6146,6146
68,68
208,208
3807,3807
1562,1562
3,3
4,4
2,2
000,0
00,0
16,16
329,329
482,482
6171,6171
2,2
8,8
22,22
2564,2564
879,879
687,687
08,8
070,70
72,72
22,22
95,95
55,55
145,145
527,527
50,50
8604,8604
5,5
520,520
530,530
845,845
7,7
6247,6247
5011,5011
9,9
9765,9765
2,2
6,6
0792,792
13,13
90,90
54,54
7508,7508
865,865
13,13
53,53
099,99
3636,3636
6,6
533,533
60,60
5009,5009
8554,8554
463,463
405,405
5,5
292,292
67,67
505,505
4052,4052
841,841
73,73
1,1
1,1
5421,5421
65,65
92,92
886,886
33,33
295,295
6532,6532
752,752
8,8
38,38
549,549
44,44
70,70
1859,1859
879,879
4,4
7499,7499
1386,1386
7,7
5,5
70,70
4,4
7473,7473
9737,9737
368,368
95,95
88,88
5,5
2551,2551
73,73
45,45
6213,6213
6229,6229
958,958
6,6
65,65
2832,2832
4,4
28,28
05,5
771,771
3731,3731
5,5
130,130
1,1
93,93
148,148
798,798
4,4
368,368
9,9
243,243
0576,576
2772,2772
678,678
6,6
0014,14
4192,4192
60,60
8787,8787
94,94
45,45
2,2
72,72
8979,8979
7619,7619
3931,3931
5856,5856
969,969
26,26
281,281
87,87
7,7
774,774
2,2
1,1
7957,7957
4521,4521
6,6
3,3
2,2
6,6
32,32
2855,2855
02,2
64,64
04,4
90,90
4,4
4,4
86,86
1,1
718,718
859,859
1,1
6,6
11,11
8,8
692,692
15,15
1,1
9984,9984
4,4
12,12
97,97
52,52
75,75
44,44
93,93
4,4
258,258
0748,748
11,11
1324,1324
191,191
6,6
52,52
9960,9960
1476,1476
9,9
3,3
048,48
4630,4630
586,586
359,359
1240,1240
73,73
4,4
4,4
538,538
3,3
2,2
3,3
0,0
0,0
903,903
9,9
3,3
741,741
2120,2120
9,9
0,0
3644,3644
1,1
6658,6658
023,23
2,2
32,32
9506,9506
58,58
536,536
065,65
1379,1379
00,0
6349,6349
9417,9417
85,85
63,63
88,88
2214,2214
35,35
258,258
18,18
5483,5483
23,23
68,68
151,151
9,9
6,6
9044,9044
837,837
53,53
6149,6149
0371,371
5,5
6217,6217
211,211
0613,613
92,92
2,2
683,683
6199,6199
4,4
077,77
553,553
6,6
7378,7378
4,4
0797,797
8231,8231
86,86
6,6
7451,7451
943,943
1,1
8,8
0,0
949,949
8,8
6610,6610
570,570
4,4
5765,5765
9,9
006,6
0,0
70,70
7,7
228,228
78,78
942,942
524,524
7,7
69,69
774,774
4652,4652
1275,1275
759,759
745,745
595,595
9,9
7251,7251
9,9
8138,8138
7,7
269,269
8412,8412
692,692
1712,1712
5,5
1,1
6,6
6,6
194,194
45,45
1,1
9183,9183
011,11
61,61
1,1
1,1
123,123
560,560
976,976
795,795
6,6
6,6
185,185
8,8
2,2
6,6
635,635
0,0
50,50
8,8
0,0
335,335
01,1
273,273
6,6
82,82
2,2
4138,4138
597,597
11,11
512,512
9743,9743
388,388
8426,8426
123,123
0387,387
59,59
7,7
63,63
6339,6339
849,849
22,22
7,7
510,510
8463,8463
6020,6020
8885,8885
981,981
7014,7014
3,3
9396,9396
7,7
0,0
352,352
85,85
841,841
70,70
8931,8931
36,36
1,1
2122,2122
5603,5603
41,41
